@relation inputbaru4

@attribute Ax numeric
@attribute Ay numeric
@attribute Az numeric
@attribute Lx numeric
@attribute Ly numeric
@attribute Lz numeric
@attribute Gx numeric
@attribute Gy numeric
@attribute Gz numeric
@attribute Class {walking,standing,jogging,sitting}

@data
-1.255249,2.294754,9.492844,0.035764,0.022889,-0.103024,-0.020081,0.182358,0.001373,walking
-1.33371,2.333984,9.453613,0.035764,0.022889,-0.103024,-0.020081,0.182358,0.001373,walking
-1.372925,2.392822,9.394775,0.035764,0.022889,-0.103024,-0.020081,0.182358,0.001373,walking
-1.353317,2.45166,9.433991,0.035764,0.022889,-0.103024,-0.020081,0.182358,0.001373,walking
-1.353317,2.45166,9.433991,0.149461,-0.164305,0.145707,-0.020081,0.182358,0.001373,walking
-1.529831,2.41243,9.179031,0.149461,-0.164305,0.145707,-0.020081,0.182358,0.001373,walking
-1.529831,2.41243,9.179031,0.149461,-0.164305,0.145707,0.098907,0.236038,0.03688,walking
-1.686737,2.530121,8.982895,0.149461,-0.164305,0.145707,0.098907,0.236038,0.03688,walking
-1.804428,2.608566,8.963272,0.149461,-0.164305,0.145707,0.098907,0.236038,0.03688,walking
-1.882874,2.647797,9.159409,0.149461,-0.164305,0.145707,0.098907,0.236038,0.03688,walking
-1.961334,2.687027,9.394775,0.149461,-0.164305,0.145707,0.098907,0.236038,0.03688,walking
-2.216309,2.804703,9.590897,0.149461,-0.164305,0.145707,0.098907,0.236038,0.03688,walking
-2.235916,2.863541,9.296707,0.149461,-0.164305,0.145707,0.098907,0.236038,0.03688,walking
-2.255524,2.785095,8.119904,0.149461,-0.164305,0.145707,0.098907,0.236038,0.03688,walking
-3.000839,3.216583,7.786484,0.149461,-0.164305,0.145707,0.098907,0.236038,0.03688,walking
-3.000839,3.216583,7.786484,-0.081295,0.013551,-0.1909,0.098907,0.236038,0.03688,walking
-3.19696,3.255814,8.414108,-0.081295,0.013551,-0.1909,0.098907,0.236038,0.03688,walking
-3.000839,3.216583,9.159409,-0.081295,0.013551,-0.1909,0.098907,0.236038,0.03688,walking
-3.000839,3.216583,9.159409,-0.081295,0.013551,-0.1909,0.166901,0.365417,0.120026,walking
-2.687027,3.177353,9.237869,-0.081295,0.013551,-0.1909,0.166901,0.365417,0.120026,walking
-2.294754,3.040054,9.041733,-0.081295,0.013551,-0.1909,0.166901,0.365417,0.120026,walking
-2.255524,3.020447,8.943665,-0.081295,0.013551,-0.1909,0.166901,0.365417,0.120026,walking
-2.45166,3.059677,8.825989,-0.081295,0.013551,-0.1909,0.166901,0.365417,0.120026,walking
-2.510498,3.000839,8.904434,-0.081295,0.013551,-0.1909,0.166901,0.365417,0.120026,walking
-2.432053,2.942001,8.884827,-0.081295,0.013551,-0.1909,0.166901,0.365417,0.120026,walking
-2.333984,2.961609,8.865219,-0.081295,0.013551,-0.1909,0.166901,0.365417,0.120026,walking
-2.275147,3.000839,8.786758,-0.081295,0.013551,-0.1909,0.166901,0.365417,0.120026,walking
-2.275147,3.000839,8.786758,-0.290291,0.057878,-0.144159,0.166901,0.365417,0.120026,walking
-2.235916,3.098908,8.904434,-0.290291,0.057878,-0.144159,0.166901,0.365417,0.120026,walking
-2.216309,3.079285,9.100571,-0.290291,0.057878,-0.144159,0.166901,0.365417,0.120026,walking
-2.216309,3.079285,9.100571,-0.290291,0.057878,-0.144159,-0.042816,-0.250641,0.0233,walking
-2.137848,3.020447,9.159409,-0.290291,0.057878,-0.144159,-0.042816,-0.250641,0.0233,walking
-2.03978,3.020447,9.06134,-0.290291,0.057878,-0.144159,-0.042816,-0.250641,0.0233,walking
-1.843643,3.059677,9.022125,-0.290291,0.057878,-0.144159,-0.042816,-0.250641,0.0233,walking
-1.765198,3.020447,8.904434,-0.290291,0.057878,-0.144159,-0.042816,-0.250641,0.0233,walking
-1.804428,3.020447,8.825989,-0.290291,0.057878,-0.144159,-0.042816,-0.250641,0.0233,walking
-1.725967,3.000839,8.904434,-0.290291,0.057878,-0.144159,-0.042816,-0.250641,0.0233,walking
-1.686737,2.981216,8.786758,-0.290291,0.057878,-0.144159,-0.042816,-0.250641,0.0233,walking
-1.510223,2.981216,8.825989,-0.290291,0.057878,-0.144159,-0.042816,-0.250641,0.0233,walking
-1.510223,2.981216,8.825989,-0.352565,0.121375,-0.124413,-0.042816,-0.250641,0.0233,walking
-1.392548,2.981216,8.924057,-0.352565,0.121375,-0.124413,-0.042816,-0.250641,0.0233,walking
-1.33371,2.961609,9.022125,-0.352565,0.121375,-0.124413,-0.042816,-0.250641,0.0233,walking
-1.33371,2.961609,9.022125,-0.352565,0.121375,-0.124413,-0.009491,-0.341934,-0.005753,walking
-1.372925,2.922379,9.237869,-0.352565,0.121375,-0.124413,-0.009491,-0.341934,-0.005753,walking
-1.33371,2.942001,9.296707,-0.352565,0.121375,-0.124413,-0.009491,-0.341934,-0.005753,walking
-1.196411,2.902771,8.786758,-0.352565,0.121375,-0.124413,-0.009491,-0.341934,-0.005753,walking
-1.117966,2.922379,8.982895,-0.352565,0.121375,-0.124413,-0.009491,-0.341934,-0.005753,walking
-1.196411,2.922379,9.159409,-0.352565,0.121375,-0.124413,-0.009491,-0.341934,-0.005753,walking
-1.255249,2.942001,9.237869,-0.352565,0.121375,-0.124413,-0.009491,-0.341934,-0.005753,walking
-1.274872,2.922379,9.277084,-0.352565,0.121375,-0.124413,-0.009491,-0.341934,-0.005753,walking
-1.274872,2.922379,9.257477,-0.352565,0.121375,-0.124413,-0.009491,-0.341934,-0.005753,walking
-1.274872,2.922379,9.257477,-0.141336,0.049103,-0.15464,-0.009491,-0.341934,-0.005753,walking
-1.255249,2.922379,9.198639,-0.141336,0.049103,-0.15464,-0.009491,-0.341934,-0.005753,walking
-1.235642,2.863541,9.159409,-0.141336,0.049103,-0.15464,-0.009491,-0.341934,-0.005753,walking
-1.235642,2.863541,9.159409,-0.141336,0.049103,-0.15464,0.006454,-0.111572,0.010681,walking
-1.216019,2.902771,9.06134,-0.141336,0.049103,-0.15464,0.006454,-0.111572,0.010681,walking
-1.157181,2.961609,9.080963,-0.141336,0.049103,-0.15464,0.006454,-0.111572,0.010681,walking
-1.078735,3.000839,9.179031,-0.141336,0.049103,-0.15464,0.006454,-0.111572,0.010681,walking
-1.117966,2.981216,9.179031,-0.141336,0.049103,-0.15464,0.006454,-0.111572,0.010681,walking
-1.176804,2.981216,9.237869,-0.141336,0.049103,-0.15464,0.006454,-0.111572,0.010681,walking
-1.196411,2.942001,9.179031,-0.141336,0.049103,-0.15464,0.006454,-0.111572,0.010681,walking
-1.157181,3.000839,9.198639,-0.141336,0.049103,-0.15464,0.006454,-0.111572,0.010681,walking
-1.137573,2.981216,9.120178,-0.141336,0.049103,-0.15464,0.006454,-0.111572,0.010681,walking
-1.137573,2.981216,9.120178,-0.105554,0.043542,-0.052366,0.006454,-0.111572,0.010681,walking
-1.098343,2.961609,9.080963,-0.105554,0.043542,-0.052366,0.006454,-0.111572,0.010681,walking
-1.137573,2.942001,9.139801,-0.105554,0.043542,-0.052366,0.006454,-0.111572,0.010681,walking
-1.137573,2.942001,9.139801,-0.105554,0.043542,-0.052366,0.021729,-0.023956,0.01828,walking
-1.157181,2.981216,9.159409,-0.105554,0.043542,-0.052366,0.021729,-0.023956,0.01828,walking
-1.157181,3.000839,9.218246,-0.105554,0.043542,-0.052366,0.021729,-0.023956,0.01828,walking
-1.078735,3.000839,9.080963,-0.105554,0.043542,-0.052366,0.021729,-0.023956,0.01828,walking
-1.098343,3.040054,8.943665,-0.105554,0.043542,-0.052366,0.021729,-0.023956,0.01828,walking
-1.098343,3.020447,8.943665,-0.105554,0.043542,-0.052366,0.021729,-0.023956,0.01828,walking
-1.176804,2.961609,9.041733,-0.105554,0.043542,-0.052366,0.021729,-0.023956,0.01828,walking
-1.196411,3.040054,9.179031,-0.105554,0.043542,-0.052366,0.021729,-0.023956,0.01828,walking
-1.314087,3.040054,9.257477,-0.105554,0.043542,-0.052366,0.021729,-0.023956,0.01828,walking
-1.314087,3.040054,9.257477,-0.082524,0.036846,-0.056925,0.021729,-0.023956,0.01828,walking
-1.294479,3.040054,9.198639,-0.082524,0.036846,-0.056925,0.021729,-0.023956,0.01828,walking
-1.274872,3.020447,9.120178,-0.082524,0.036846,-0.056925,0.021729,-0.023956,0.01828,walking
-1.274872,3.020447,9.120178,-0.082524,0.036846,-0.056925,-0.008408,-0.020096,0.013123,walking
-1.372925,3.059677,8.884827,-0.082524,0.036846,-0.056925,-0.008408,-0.020096,0.013123,walking
-1.353317,3.000839,8.669083,-0.082524,0.036846,-0.056925,-0.008408,-0.020096,0.013123,walking
-1.039505,2.843933,8.669083,-0.082524,0.036846,-0.056925,-0.008408,-0.020096,0.013123,walking
-0.980667,2.726242,9.100571,-0.082524,0.036846,-0.056925,-0.008408,-0.020096,0.013123,walking
-0.941437,2.706635,9.257477,-0.082524,0.036846,-0.056925,-0.008408,-0.020096,0.013123,walking
-1.000275,2.687027,9.198639,-0.082524,0.036846,-0.056925,-0.008408,-0.020096,0.013123,walking
-1.117966,2.628189,9.100571,-0.082524,0.036846,-0.056925,-0.008408,-0.020096,0.013123,walking
-1.314087,2.628189,9.120178,-0.082524,0.036846,-0.056925,-0.008408,-0.020096,0.013123,walking
-1.314087,2.628189,9.120178,-0.071641,-0.041122,-0.028923,-0.008408,-0.020096,0.013123,walking
-1.059113,2.530121,9.316315,-0.071641,-0.041122,-0.028923,-0.008408,-0.020096,0.013123,walking
-0.980667,2.490891,9.512451,-0.071641,-0.041122,-0.028923,-0.008408,-0.020096,0.013123,walking
-0.980667,2.490891,9.512451,-0.071641,-0.041122,-0.028923,-0.246811,-0.099701,0.047531,walking
-0.921829,2.471283,9.747803,-0.071641,-0.041122,-0.028923,-0.246811,-0.099701,0.047531,walking
-0.804138,2.353592,9.767426,-0.071641,-0.041122,-0.028923,-0.246811,-0.099701,0.047531,walking
-0.666855,2.275147,9.64975,-0.071641,-0.041122,-0.028923,-0.246811,-0.099701,0.047531,walking
-0.706085,2.255524,9.64975,-0.071641,-0.041122,-0.028923,-0.246811,-0.099701,0.047531,walking
-0.862991,2.255524,9.688965,-0.071641,-0.041122,-0.028923,-0.246811,-0.099701,0.047531,walking
-0.823761,2.255524,9.64975,-0.071641,-0.041122,-0.028923,-0.246811,-0.099701,0.047531,walking
-0.823761,2.314377,9.473221,-0.071641,-0.041122,-0.028923,-0.246811,-0.099701,0.047531,walking
-0.921829,2.432053,9.237869,-0.071641,-0.041122,-0.028923,-0.246811,-0.099701,0.047531,walking
-0.921829,2.432053,9.237869,0.067217,-0.175373,0.27756,-0.246811,-0.099701,0.047531,walking
-1.039505,2.432053,9.237869,0.067217,-0.175373,0.27756,-0.246811,-0.099701,0.047531,walking
-1.196411,2.510498,9.316315,0.067217,-0.175373,0.27756,-0.246811,-0.099701,0.047531,walking
-1.196411,2.510498,9.316315,0.067217,-0.175373,0.27756,-0.012482,0.109467,0.083374,walking
-1.059113,2.471283,9.512451,0.067217,-0.175373,0.27756,-0.012482,0.109467,0.083374,walking
-0.7453,2.432053,10.669632,0.067217,-0.175373,0.27756,-0.012482,0.109467,0.083374,walking
-1.176804,2.785095,9.257477,0.067217,-0.175373,0.27756,-0.012482,0.109467,0.083374,walking
-1.294479,2.608566,8.433716,0.067217,-0.175373,0.27756,-0.012482,0.109467,0.083374,walking
-1.431778,2.726242,8.453339,0.067217,-0.175373,0.27756,-0.012482,0.109467,0.083374,walking
-1.431778,2.530121,9.120178,0.067217,-0.175373,0.27756,-0.012482,0.109467,0.083374,walking
-1.353317,2.137848,9.669357,0.067217,-0.175373,0.27756,-0.012482,0.109467,0.083374,walking
-1.196411,2.45166,9.728195,0.067217,-0.175373,0.27756,-0.012482,0.109467,0.083374,walking
-1.196411,2.45166,9.728195,-0.258113,-0.06733,-0.28928,-0.012482,0.109467,0.083374,walking
-1.078735,2.314377,9.728195,-0.258113,-0.06733,-0.28928,-0.012482,0.109467,0.083374,walking
-1.157181,2.41243,9.571289,-0.258113,-0.06733,-0.28928,-0.012482,0.109467,0.083374,walking
-1.157181,2.41243,9.571289,-0.258113,-0.06733,-0.28928,0.001511,0.003448,0.031982,walking
-1.235642,2.490891,9.335938,-0.258113,-0.06733,-0.28928,0.001511,0.003448,0.031982,walking
-1.117966,2.549728,9.139801,-0.258113,-0.06733,-0.28928,0.001511,0.003448,0.031982,walking
-1.137573,2.490891,9.198639,-0.258113,-0.06733,-0.28928,0.001511,0.003448,0.031982,walking
-1.176804,2.510498,9.375153,-0.258113,-0.06733,-0.28928,0.001511,0.003448,0.031982,walking
-1.255249,2.510498,9.433991,-0.258113,-0.06733,-0.28928,0.001511,0.003448,0.031982,walking
-1.274872,2.549728,9.296707,-0.258113,-0.06733,-0.28928,0.001511,0.003448,0.031982,walking
-1.157181,2.608566,9.100571,-0.258113,-0.06733,-0.28928,0.001511,0.003448,0.031982,walking
-0.961044,2.588959,9.100571,-0.258113,-0.06733,-0.28928,0.001511,0.003448,0.031982,walking
-0.961044,2.588959,9.100571,-0.167059,0.026093,0.029299,0.001511,0.003448,0.031982,walking
-0.941437,2.628189,9.179031,-0.167059,0.026093,0.029299,0.001511,0.003448,0.031982,walking
-0.902206,2.608566,9.218246,-0.167059,0.026093,0.029299,0.001511,0.003448,0.031982,walking
-0.902206,2.608566,9.218246,-0.167059,0.026093,0.029299,0.010391,-0.040588,0.002731,walking
-0.843369,2.569336,9.237869,-0.167059,0.026093,0.029299,0.010391,-0.040588,0.002731,walking
-0.784531,2.667404,9.218246,-0.167059,0.026093,0.029299,0.010391,-0.040588,0.002731,walking
-0.804138,2.647797,9.218246,-0.167059,0.026093,0.029299,0.010391,-0.040588,0.002731,walking
-0.961044,2.608566,9.394775,-0.167059,0.026093,0.029299,0.010391,-0.040588,0.002731,walking
-1.078735,2.530121,9.532059,-0.167059,0.026093,0.029299,0.010391,-0.040588,0.002731,walking
-1.176804,2.510498,9.551682,-0.167059,0.026093,0.029299,0.010391,-0.040588,0.002731,walking
-1.059113,2.471283,9.492844,-0.167059,0.026093,0.029299,0.010391,-0.040588,0.002731,walking
-1.019897,2.490891,9.237869,-0.167059,0.026093,0.029299,0.010391,-0.040588,0.002731,walking
-1.019897,2.490891,9.237869,-0.089352,0.008192,0.196964,0.010391,-0.040588,0.002731,walking
-1.039505,2.471283,9.159409,-0.089352,0.008192,0.196964,0.010391,-0.040588,0.002731,walking
-1.039505,2.471283,9.159409,-0.089352,0.008192,0.196964,-0.003799,-0.066986,-0.030792,walking
-1.019897,2.471283,9.198639,-0.089352,0.008192,0.196964,-0.003799,-0.066986,-0.030792,walking
-1.157181,2.45166,9.277084,-0.089352,0.008192,0.196964,-0.003799,-0.066986,-0.030792,walking
-1.216019,2.392822,9.296707,-0.089352,0.008192,0.196964,-0.003799,-0.066986,-0.030792,walking
-1.216019,2.353592,9.100571,-0.089352,0.008192,0.196964,-0.003799,-0.066986,-0.030792,walking
-1.137573,2.373215,8.884827,-0.089352,0.008192,0.196964,-0.003799,-0.066986,-0.030792,walking
-1.039505,2.373215,8.982895,-0.089352,0.008192,0.196964,-0.003799,-0.066986,-0.030792,walking
-1.000275,2.353592,9.120178,-0.089352,0.008192,0.196964,-0.003799,-0.066986,-0.030792,walking
-0.980667,2.41243,9.179031,-0.089352,0.008192,0.196964,-0.003799,-0.066986,-0.030792,walking
-1.019897,2.490891,9.237869,-0.089352,0.008192,0.196964,-0.003799,-0.066986,-0.030792,walking
-1.019897,2.490891,9.237869,-0.103443,-0.082527,-0.2354,-0.003799,-0.066986,-0.030792,walking
-1.000275,2.510498,9.296707,-0.103443,-0.082527,-0.2354,-0.003799,-0.066986,-0.030792,walking
-1.000275,2.510498,9.296707,-0.103443,-0.082527,-0.2354,-0.065537,-0.055176,-0.036087,walking
-0.902206,2.510498,9.296707,-0.103443,-0.082527,-0.2354,-0.065537,-0.055176,-0.036087,walking
-0.706085,2.45166,9.139801,-0.103443,-0.082527,-0.2354,-0.065537,-0.055176,-0.036087,walking
-0.706085,2.353592,9.022125,-0.103443,-0.082527,-0.2354,-0.065537,-0.055176,-0.036087,walking
-0.823761,2.333984,9.041733,-0.103443,-0.082527,-0.2354,-0.065537,-0.055176,-0.036087,walking
-0.823761,2.333984,9.041733,0.009534,0.002148,-0.117458,-0.065537,-0.055176,-0.036087,walking
-0.823761,2.333984,9.041733,0.009534,0.002148,-0.117458,-0.136597,0.169601,0.059952,walking
-1.323883,2.162369,9.468323,0.009534,0.002148,-0.117458,-0.136597,0.169601,0.059952,walking
-1.323883,2.162369,9.468323,0.230807,-0.07594,0.590316,-0.136597,0.169601,0.059952,walking
-1.323883,2.162369,9.468323,0.230807,-0.07594,0.590316,0.21965,0.778351,0.169907,walking
-2.250626,2.618378,8.992691,0.230807,-0.07594,0.590316,0.21965,0.778351,0.169907,walking
-2.250626,2.618378,8.992691,-0.691623,0.580269,-0.58176,0.21965,0.778351,0.169907,walking
-2.250626,2.618378,8.992691,-0.691623,0.580269,-0.58176,-0.274307,-0.655792,-0.125854,walking
-2.476181,2.309464,9.046631,-0.691623,0.580269,-0.58176,-0.274307,-0.655792,-0.125854,walking
-2.476181,2.309464,9.046631,-1.641042,0.670577,0.064642,-0.274307,-0.655792,-0.125854,walking
-2.476181,2.309464,9.046631,-1.641042,0.670577,0.064642,-0.481323,-0.583084,0.075165,walking
-1.632797,1.392532,10.100845,-1.641042,0.670577,0.064642,-0.481323,-0.583084,0.075165,walking
-1.632797,1.392532,10.100845,-1.600416,-0.213031,0.31829,-0.481323,-0.583084,0.075165,walking
-1.632797,1.392532,10.100845,-1.600416,-0.213031,0.31829,0.061981,-0.338821,0.818176,walking
-0.500137,0.882599,9.958649,-1.600416,-0.213031,0.31829,0.061981,-0.338821,0.818176,walking
-0.500137,0.882599,9.958649,-0.663285,-0.451448,0.111267,0.061981,-0.338821,0.818176,walking
-0.500137,0.882599,9.958649,-0.663285,-0.451448,0.111267,0.414581,0.24263,0.702042,walking
0.117676,1.676926,9.237854,-0.663285,-0.451448,0.111267,0.414581,0.24263,0.702042,walking
0.117676,1.676926,9.237854,0.187321,-0.271043,-0.329625,0.414581,0.24263,0.702042,walking
0.117676,1.676926,9.237854,0.187321,-0.271043,-0.329625,0.160385,0.164505,0.245651,walking
0.475616,1.951523,9.350632,0.187321,-0.271043,-0.329625,0.160385,0.164505,0.245651,walking
0.475616,1.951523,9.350632,0.473735,-0.124795,0.060998,0.160385,0.164505,0.245651,walking
0.475616,1.951523,9.350632,0.473735,-0.124795,0.060998,0.022003,-0.17334,-0.047623,walking
1.162079,2.172165,9.610519,0.473735,-0.124795,0.060998,0.022003,-0.17334,-0.047623,walking
1.162079,2.172165,9.610519,1.099587,-0.042239,-0.00403,0.022003,-0.17334,-0.047623,walking
1.162079,2.172165,9.610519,1.099587,-0.042239,-0.00403,0.005173,-0.157669,-0.393143,walking
1.784805,2.206497,9.483017,1.099587,-0.042239,-0.00403,0.005173,-0.157669,-0.393143,walking
1.784805,2.206497,9.483017,1.237058,-0.413668,-0.074014,0.005173,-0.157669,-0.393143,walking
1.784805,2.206497,9.483017,1.237058,-0.413668,-0.074014,0.123261,-0.44986,-0.835602,walking
1.740677,2.137848,9.335922,1.237058,-0.413668,-0.074014,0.123261,-0.44986,-0.835602,walking
1.740677,2.137848,9.335922,0.338342,-0.760597,-0.058843,0.123261,-0.44986,-0.835602,walking
1.740677,2.137848,9.335922,0.338342,-0.760597,-0.058843,0.197861,-0.156723,-1.198319,walking
1.014984,3.025345,7.556015,0.338342,-0.760597,-0.058843,0.197861,-0.156723,-1.198319,walking
1.014984,3.025345,7.556015,0.35582,0.212607,-1.660369,0.197861,-0.156723,-1.198319,walking
1.014984,3.025345,7.556015,0.35582,0.212607,-1.660369,-0.097778,-0.018951,-1.455353,walking
0.034317,3.005737,8.835785,0.35582,0.212607,-1.660369,-0.097778,-0.018951,-1.455353,walking
0.034317,3.005737,8.835785,0.476463,0.32826,0.458214,-0.097778,-0.018951,-1.455353,walking
0.034317,3.005737,8.835785,0.476463,0.32826,0.458214,-0.288086,0.086868,-1.002914,walking
-0.583496,2.383011,9.179016,0.476463,0.32826,0.458214,-0.288086,0.086868,-1.002914,walking
-0.583496,2.383011,9.179016,0.3463,-0.691721,-0.836701,-0.288086,0.086868,-1.002914,walking
-0.583496,2.383011,9.179016,0.3463,-0.691721,-0.836701,0.275513,1.494278,-1.582153,walking
-4.53067,0.887497,8.340546,0.3463,-0.691721,-0.836701,0.275513,1.494278,-1.582153,walking
-4.53067,0.887497,8.340546,-1.28126,-0.594338,1.64683,0.275513,1.494278,-1.582153,walking
-4.53067,0.887497,8.340546,-1.28126,-0.594338,1.64683,-0.321487,-0.463913,-1.255127,walking
-5.310288,0.632523,10.444077,-1.28126,-0.594338,1.64683,-0.321487,-0.463913,-1.255127,walking
-5.310288,0.632523,10.444077,-1.808551,0.066742,1.815981,-0.321487,-0.463913,-1.255127,walking
-5.310288,0.632523,10.444077,-1.808551,0.066742,1.815981,0.281281,-1.09404,0.240097,walking
-2.633087,0.088257,9.909622,-1.808551,0.066742,1.815981,0.281281,-1.09404,0.240097,walking
-2.633087,0.088257,9.909622,-0.934534,-1.372588,-0.37165,0.281281,-1.09404,0.240097,walking
-2.633087,0.088257,9.909622,-0.934534,-1.372588,-0.37165,0.589355,-0.678055,-0.302063,walking
-1.372925,1.539642,6.781296,-0.934534,-1.372588,-0.37165,0.589355,-0.678055,-0.302063,walking
-1.372925,1.539642,6.781296,1.951504,0.14445,-2.132239,0.589355,-0.678055,-0.302063,walking
-1.372925,1.539642,6.781296,1.951504,0.14445,-2.132239,-0.77359,2.450485,-1.233612,walking
-3.363678,-2.270233,8.59552,1.951504,0.14445,-2.132239,-0.77359,2.450485,-1.233612,walking
-3.363678,-2.270233,8.59552,1.774895,-1.493271,1.488,-0.77359,2.450485,-1.233612,walking
-3.363678,-2.270233,8.59552,1.774895,-1.493271,1.488,0.22522,0.655777,-2.37851,walking
-4.834671,-3.667679,7.384399,1.774895,-1.493271,1.488,0.22522,0.655777,-2.37851,walking
-4.834671,-3.667679,7.384399,0.330352,-0.384371,-0.083178,0.22522,0.655777,-2.37851,walking
-4.834671,-3.667679,7.384399,0.330352,-0.384371,-0.083178,-0.057526,0.541885,-1.436768,walking
-5.256363,-4.344345,7.556015,0.330352,-0.384371,-0.083178,-0.057526,0.541885,-1.436768,walking
-5.256363,-4.344345,7.556015,0.070272,-0.047516,0.673262,-0.057526,0.541885,-1.436768,walking
-5.256363,-4.344345,7.556015,0.070272,-0.047516,0.673262,0.012024,0.260681,-0.767258,walking
-4.672867,-5.295578,6.771484,0.070272,-0.047516,0.673262,0.012024,0.260681,-0.767258,walking
-4.672867,-5.295578,6.771484,0.508338,-0.681002,0.158864,0.012024,0.260681,-0.767258,walking
-4.672867,-5.295578,6.771484,0.508338,-0.681002,0.158864,0.18808,0.345856,-0.609924,walking
-5.197525,-5.928116,5.629013,0.508338,-0.681002,0.158864,0.18808,0.345856,-0.609924,walking
-5.197525,-5.928116,5.629013,-0.267365,-0.780435,-1.000814,0.18808,0.345856,-0.609924,walking
-5.197525,-5.928116,5.629013,-0.267365,-0.780435,-1.000814,0.124954,0.130768,-0.293777,walking
-4.746414,-6.006561,5.609406,-0.267365,-0.780435,-1.000814,0.124954,0.130768,-0.293777,walking
-4.746414,-6.006561,5.609406,0.457961,-0.261296,-0.371182,0.124954,0.130768,-0.293777,walking
-4.746414,-6.006561,5.609406,0.457961,-0.261296,-0.371182,-0.048721,0.168442,-0.335526,walking
-4.937637,-7.075485,6.737167,0.457961,-0.261296,-0.371182,-0.048721,0.168442,-0.335526,walking
